id	GSM758396_Control	GSM758397_Control	GSM758398_Control	GSM758399_Treat
NAPA-AS1	6.23460184327038	6.60230324773235	4.436965464	4.610421754
NAPB	12.4705059842182	12.45484654	12.4208877385641	8.30110330373884
NAPEPLD	8.76358308914892	9.51811143442437	9.87216271193499	7.88891201501242
NAPG	10.3109787715735	10.9094777234494	10.0183302821042	9.57819371220553
NAPRT	5.79343542186841	5.90446149421199	5.74797815311097	6.86328450129192
NAPSA	7.19918552585317	7.4837472084501	7.67717001886068	6.67420029080466
NAPSB	7.69474772560292	6.30294266274371	6.99325758623478	8.1880528562164
NARF	9.21800441457631	9.07326662084889	9.65418413192409	10.415559772063
NARFL	4.81269886048018	7.94443111458335	9.09023631217778	4.15243770668174
NARS	13.1986888198413	13.6947363398881	13.2840604871696	13.4863536251646
NARS2	9.61453897413111	10.1108063057897	9.73527347279407	10.4568576302846
NASP	9.56489753118963	10.0675868054781	10.1622863884568	10.346127986533
NAT1	7.5376181762877	7.96640074707596	6.74125965865797	8.23907417071995
NAT10	9.0866251876373	9.73080423981875	9.07631766565773	9.11974887031288
NAT14	8.49670698274361	9.26313394793404	9.30025217327064	7.89545783460304
NAT16	7.67717001886068	8.00399327029511	7.12546034670617	7.76149142586691
NAT2	8.16282665210567	6.58221078526221	5.64877067048258	5.1439753028951
NAT6	7.17546718302338	7.74463791070324	8.09706678251757	7.35230699450717
NAT8B	4.09382678704333	5.04056965917531	4.136350961	3.8467419941152
NAT8L	10.1604316839022	9.68462074255214	9.74838024347845	8.67697237942157
NAT9	8.1409758030899	8.6629603586378	9.04706818291869	9.06290815463261
NATD1	8.42669001844371	8.14222321578014	8.93725379357376	8.52321665132636
NAV1	10.0002556723973	8.45906583635333	8.99955334617542	9.92445461132249
NAV2	9.00179845652974	8.77662443243373	8.80526911021809	9.52980572424472
NAV2-AS2	4.81094497645627	4.26674406166338	5.24895788035702	4.50259641161301
NAV2-AS4	8.99795923203715	6.44954706844842	6.62309428385414	8.16282665210567
NAV2-AS5	2.8551587102027	3.81049452702784	3.3003007683573	2.68104218726012
NAV2-IT1	7.61131528625086	4.12144942606515	6.77914964699905	6.37230544561602
NAV3	9.94469535894926	9.94798893414769	9.58071062219204	7.35247558476337
NBAS	9.44370742199693	8.9950215506101	9.13945544354638	9.14019677458193
NBEA	11.3927148253716	12.347915844083	11.887947213843	9.91981320292919
NBEAL1	6.40293526982955	7.72853889425174	6.42940384367324	7.76830517675802
NBEAL2	5.90886016156593	6.14195060091876	6.79657537989763	5.64478194106485
NBEAP1	5.47815334583907	5.42607479041463	4.51658881316229	6.46928689934123
NBL1	6.29503211572361	8.25193336721347	6.48992084566168	4.78616331858046
NBN	9.22568463292252	9.62604118834636	9.30763328556398	9.43202002767113
NBPF1	11.3823861350183	11.1742409163909	12.037121810795	12.0258005346268
NBPF20	7.99433345778929	7.63134928918921	8.43022528426405	8.66688975389934
NBPF3	8.23293504968786	7.70379734087267	8.05163061568859	8.86919796967756
NBPF4	5.51755953951487	7.28196549753473	5.47119585000611	7.5235042817442
NBPF8	7.37629268201694	6.49658509776143	6.08187390736288	6.67136388631399
NBR1	10.2153907552984	10.4855567407754	10.0697383937785	10.3147523777773
NBR2	6.94360765796688	7.56125601832364	7.04605283864203	6.37013109266477
NCALD	9.90215815156411	7.60334102282068	6.32379930842252	8.82192704687612
NCAM1	11.2983712133304	10.5119411885756	11.3147108413222	10.9977477912529
NCAM2	8.18413080077843	7.73316464105337	7.02230755731283	9.14806585164597
NCAN	12.5667336097344	9.96830711055029	8.32383828405243	9.94725112762972
NCAPD2	7.49614509867694	7.54680401108536	7.75943588680819	11.7957719388384
NCAPD3	8.32717439701314	8.26998746391714	8.54713921226301	8.84687463551426
NCAPG	6.42799437390066	6.31322876008066	6.3968840352598	9.46386981830248
NCAPG2	8.28541141708316	7.48357805361037	7.36605373815398	8.73191952338778
NCAPH	5.49832460161879	4.55652358049804	5.23248063808828	8.26332572998033
NCAPH2	7.35409150494728	8.06358053107643	7.78804099136834	7.10195824274633
NCBP1	8.45826786738601	7.6957579760845	6.48309150648926	8.46690845745672
NCBP2	9.9459458849093	10.0976703557907	10.1356576454834	9.99755883274717
NCBP2-AS2	10.0492013923989	10.3390761323132	9.8094372835293	9.14476707584834
NCDN	9.66474642162419	9.75326887076153	9.80106806388244	7.86370671245684
NCEH1	9.76354821536162	10.183630183645	8.28048967350751	7.71569964082757
NCF1	5.05108362880319	4.98955269916615	7.78078708978703	7.40228901379019
NCF2	7.75142051386161	6.48309150648926	7.44857081080571	8.01851795979277
NCF4	6.267939806	5.62841847389192	5.59686043447554	8.35884415606518
NCK1	9.57356748350048	9.89473303709221	9.38871869879241	9.52108250670919
NCK1-AS1	7.79705201850719	7.51195836978274	8.31527646427163	7.73691977603311
NCK2	11.3604970566099	10.8408561513611	11.4200646267491	11.3088900543488
NCKAP1	12.5070815657976	11.1426841345022	12.2370363003571	12.3680000010295
NCKAP1L	8.11622650361099	6.85508110072988	7.513387339	8.61095596945652
NCKAP5	6.37491350246845	6.36686510750368	7.72498784502867	6.73807340895957
NCKAP5L	6.74661763733382	6.5091697357666	4.85525257576372	5.11603608554005
NCKIPSD	9.14172354942952	8.9221145509714	9.27021094455045	7.9288627413272
NCL	11.1790200739792	11.5515224740756	11.4476637445249	12.10159007
NCLN	4.31426853841231	6.12209021585295	6.33323321839965	6.17339747562379
NCOA1	11.9631639949988	11.605980674603	11.48447206	10.945498513481
NCOA2	9.50288383574697	9.99354173081323	10.0934865801421	9.70579859181651
NCOA3	7.46558225799556	8.70976401052104	8.22147758618194	8.46375111027202
NCOA4	13.0499856218045	12.8767586203508	13.2485964417448	13.4919239415018
NCOA5	7.72753353371974	8.41658337157682	8.56586224109339	7.33842691233031
NCOA6	9.46026312815844	9.61053750648405	10.252378322557	10.4886619469432
NCOA7	11.2353115075766	11.9188367998051	12.0338101252875	10.4413214874977
NCOR1	9.34613186995633	9.90215815156411	9.90970032633741	9.2634031104563
NCOR2	9.0149957229312	8.85962341532032	9.27615085058503	8.50193838008263
NCR1	5.955071262	4.31426853841231	5.61991840620158	5.66941227129899
NCR2	7.74051712255267	7.16195545423352	8.4230594355546	6.39750641175611
NCR3	5.61657190027407	4.66821565044891	4.04437762661552	4.87849738290214
NCS1	9.3863327723766	8.81452949405968	8.92367635109462	7.43166605939254
NCSTN	8.79373067293609	8.76896323823712	8.80566057949753	9.29082389786485
ND2	16.1600144494553	16.1600144494553	16.1600144494553	15.4877342960535
ND4	16.3473658459459	16.24231374	16.24231374	15.848068004911
ND6	10.8527231787891	10.4689874392601	10.4689874392601	11.7163313936913
NDC1	8.416825766	8.78356362379273	8.44198121415548	9.73152978095594
NDC80	7.83796288082608	3.41492025597899	3.40831337036366	10.0850246256257
NDE1	8.30464046955817	7.3891263170039	8.6195588989833	8.97732749070753
NDEL1	10.090221384361	9.9948797944694	9.39754325051502	9.2004067809257
NDFIP1	12.4614770819911	12.7194177470494	12.3378186262579	11.5371753716857
NDFIP2	10.9783097235985	10.1531837240403	9.82134205369955	10.2006124419531
NDN	11.4557475977096	9.95303696589411	9.83433071131436	11.1011328502549
NDNF	9.00928369005847	7.42176996974755	7.70459077636024	8.24242659313782
NDNL2	8.96789631659866	8.89584767726682	8.38699476994864	8.78066491441961
NDOR1	6.18869820519586	6.8500306374543	5.79415187769594	6.7559632767039
NDP	11.1571547608936	10.2039928974847	10.1697664342357	10.3657207662321
NDRG1	12.1603884755265	11.2798302558717	13.8914398336254	11.3471556138155
NDRG2	13.7596261427383	13.3059922369915	13.8045496029731	11.7386824313026
NDRG3	11.6082221030609	12.4638066826385	12.349897696659	11.0069222218484
NDRG4	13.0801417208216	13.6339146970995	13.0341325099925	9.28517474394428
NDST1	8.27264256625078	7.86860255044747	8.1203857959738	7.81637535885346
NDST2	8.82792507712072	8.79393015948934	8.4006644776533	8.6654174380649
NDST3	7.34967993259608	8.98296655466482	8.39013220551534	5.35605171220082
NDST4	4.82662678389163	6.76818188500558	5.31924606203411	7.02107023180368
NDUFA1	13.1626130897335	13.6560523645143	13.2151965255044	12.0586201172471
NDUFA10	9.39271947513961	9.3948300723349	9.79341799092124	8.7013096720735
NDUFA11	11.4855869525588	11.4104623099296	11.1511618568794	11.6752336341861
NDUFA12	13.4340700300442	13.4257434386283	13.0099203750137	12.5612643573627
NDUFA13	12.8398865747531	12.9940618555826	12.3209214130119	12.9461657822653
NDUFA2	10.8797945265236	10.8105969468269	10.2705611850177	10.4335503798288
NDUFA3	12.2021597091902	12.0641591578664	11.6899048423957	11.1407337802265
NDUFA4	14.7242843456474	15.2221706196721	14.5257885619249	14.0501424320659
NDUFA4L2	6.70561342252035	8.56475674027651	7.88188004855042	8.02036215769075
NDUFA5	12.0297826968336	12.4485305351808	11.9956289335291	11.1972142566439
NDUFA6	11.5718506124929	11.8115008433718	11.2042790035473	12.1438469896891
NDUFA7	8.97387696273376	9.15232410112005	8.29064058231291	9.20859783262334
NDUFA8	12.5578534540167	12.2118574504686	11.8630250092894	12.5355371948495
NDUFA9	10.6802852874008	11.009474188449	11.0685145520393	13.639739357495
NDUFAB1	12.9642558160981	13.9962294307729	12.9514830188204	12.7859170473644
NDUFAF1	9.98232332961492	10.1766943664722	9.72547261192989	9.89384742066421
NDUFAF2	10.116613137708	10.3116115775635	9.19888510290268	10.06792108
NDUFAF3	10.7789025406249	10.847030475889	10.1974377435844	11.1192503420983
NDUFAF4	10.7032720083065	11.3031921608446	10.4776759717968	10.1395424890133
NDUFAF5	8.88861420050203	9.71694829766002	9.1861685391191	9.08300090486486
NDUFAF7	7.91256964429868	8.3566873945028	7.42093031053887	8.57364322280765
NDUFB1	12.4273401273804	12.6318151494316	12.2289222925462	12.005916852285
NDUFB10	11.4364116916149	11.7582757088573	11.4924128753976	11.3654129797981
NDUFB11	12.5120371867263	12.2656500883304	11.9119553754637	12.410877223877
NDUFB2	12.1827061911799	12.4076263825471	12.0327086801028	11.7381165672159
NDUFB2-AS1	7.11163590259911	7.75782426800689	7.87383660728071	7.15945452892589
NDUFB3	12.0787914682819	12.0487545078981	11.7965878382134	11.6285865748442
NDUFB4	12.6746281387154	13.2113579445826	12.8066752635849	12.9005388436325
NDUFB5	13.0597918626632	12.722288519592	12.4569081451233	12.3599973148902
NDUFB6	10.6315975775945	10.9308160010292	11.0718772947658	11.0617278711131
NDUFB7	9.26705169116381	9.63414738159269	9.34941312205761	9.48259510824089
NDUFB8	12.7304612520968	12.9582122322012	12.5120371867263	12.0033417892464
NDUFB9	13.8443111415757	13.9829469468835	13.4203071871803	13.2531946402737
NDUFC1	11.7094330340041	11.9003008652271	11.7820027870824	11.7054636846801
NDUFS1	9.45744535987124	9.96863727511191	9.16628294307977	9.10446305163066
NDUFS2	11.4876660036948	11.6786502609028	11.1802183936794	11.4483275704261
NDUFS3	12.1129787869778	12.2573925696757	11.8323638322006	11.6570755872266
NDUFS4	10.2207271224833	10.8793697771703	10.2222471654811	10.9497065741203
NDUFS6	11.4476637445249	11.6995020552501	11.483040604502	11.2207215242183
NDUFS7	9.05652407441463	9.93868427276773	9.95875573972856	9.41448033858404
NDUFV1	10.4271451388909	10.6578311963841	10.429585548342	10.0291064142734
NDUFV2	11.2613912461216	11.8921456437973	11.5056369187579	11.60158414
NDUFV2-AS1	7.12761912156163	7.39610366233533	5.70562416345149	6.9293728180908
NDUFV3	10.4891690548662	10.4933752735235	9.7276481010006	10.5943350100134
NEB	7.00388814189809	6.89496960093697	7.26094912204246	7.14729175250592
NEBL	11.2954128921564	11.5547358861265	11.9702381040096	8.73691032112776
NEBL-AS1	7.02454865761941	4.90185566756831	4.6781158348869	4.136350961
NECAB1	10.2813550101335	6.85974489976465	8.0913119087969	7.4038235633768
NECAB2	9.30800179611718	5.31398846799475	4.57780688337493	4.89698573247952
NECAB3	9.29411629960112	8.90720700664406	9.37378383552832	8.67455463240916
NECAP1	11.2367220356463	12.0907979307963	11.4901450364988	9.2919597898237
NECAP2	8.68343968942589	8.53152301285627	8.24303815950964	9.36425073160438
NEDD1	9.01243356446197	8.15767964272673	8.04425599084524	10.4102250379073
NEDD4	7.07195299736138	7.62148023713478	7.22417729531742	7.9348008676649
NEDD4L	9.88042365980948	10.1409032518562	10.5465843835922	9.79779652464475
NEDD8	12.3599973148902	12.3599973148902	11.6411118052106	12.4399008376623
NEDD9	7.39599377291893	7.52121355482036	7.74295573075272	8.79630632412104
NEFH	10.7784313911549	11.5405555979159	10.8130390566176	6.1758666491752
NEFL	13.0833105177601	12.3413845439894	11.1469798419176	9.10630704121523
NEFM	11.0815263212141	10.8227148582055	10.1476033548708	6.96667402632908
NEGR1	10.0011796614153	10.2211926405047	9.15940964448518	8.54280331827741
NEGR1-IT1	6.90982295269888	6.54029662472949	3.01750364470698	8.33374977678615
NEIL2	9.08910417864366	8.40676803860704	7.13931116766071	8.76928689350807
NEIL3	7.20786020524584	6.69837447237154	6.83693734650198	8.36775147989544
NEK1	8.06801549862392	8.73691032112776	8.80305146998582	8.65700153277195
NEK10	5.23921004842804	4.69944075158237	4.85835426468469	6.9689286176421
NEK11	7.7598815855719	7.41025665606897	7.27846720554729	8.13125937868544
NEK2	6.75399963778914	5.08236338005835	4.73798981354791	8.47448458467797
NEK3	8.42082715947826	7.22101832882073	8.14369430741912	8.8272575291667
NEK4	9.38442788545015	9.08056866607659	8.22631957989065	9.79919685246337
NEK5	6.45101546327902	6.94106717278555	4.40569400608746	6.65604524544401
NEK6	8.14369430741912	7.81926325953235	7.3081606436467	8.76685696351522
NEK7	11.5547358861265	10.8743921329331	11.5878459648516	12.221473955453
NEK8	8.31756491310507	7.43593716962729	6.40729052969362	7.34572369621005
NEK9	8.46498760662383	8.53299106952333	8.98128305172347	8.69585692575037
NELFB	10.4151231153123	10.1144662039244	10.056517883891	10.5131037520905
NELFCD	11.2731673540237	10.8300068333919	11.5358118106061	10.1928743791109
NELL1	8.04334141972022	6.91159482906536	4.2792674115933	6.99473366715818
NELL2	13.6646155393353	12.8044188388916	12.5641446790364	10.1113405025731
NEMF	10.6856816248086	11.5510056208069	11.5460653021756	10.6071463434923
NENF	9.19326777769544	8.61878467281856	9.31194170433555	9.00814546944438
NEO1	9.47215005463045	9.1861685391191	9.49926068286905	8.9866980467317
NES	8.89435905497323	8.54537714776954	8.42865453277697	10.3495445266185
NET1	10.2327183058074	10.945498513481	10.8122088758108	9.94163422127819
NETO1	8.34152125708571	5.77126430514645	5.97963957040697	8.78873233761048
NETO2	10.427691617442	10.2603685733713	9.36754830006169	10.5184145695462
NEU1	8.67546164603348	10.0454759345184	8.92820916577646	9.63165507653328
NEU2	3.93772413188371	4.84055579105421	5.32608315801701	5.97309623269502
NEU3	7.356424778	7.74515078313727	7.01115759016605	7.52728029230868
NEU4	5.9261449437916	6.16795432688776	6.35455292216798	8.42367952826182
NEURL1	8.56096412898019	7.89472833414515	7.57725783120011	6.15809489051338
NEURL1B	10.2623025642213	7.0010506415437	4.95481000215243	10.1505316085755
NEURL2	7.55753710856839	8.37725451221352	7.47699923209989	5.63458599438373
NEURL3	6.65012291856128	6.54348599071998	6.4637639539652	7.68964865920824
NEURL4	7.57317583300863	8.80188406620662	8.89240061945844	7.56396917322619
NEUROD1	8.65964862445321	13.4203071871803	13.4732424523049	8.59245313163786
NEUROD2	8.69185783935179	10.2909031455374	10.5511591436504	6.95498924183769
NEUROD4	6.81752427825908	5.14842084851548	5.86408067040757	6.71575897712414
NEUROD6	8.24704161446439	8.194631181	8.74242891693015	5.86775772576685
NEUROG1	7.37840531912821	5.44082401020803	8.28580947164768	7.02373715999002
NEUROG2	2.69832424689994	4.36072408581801	4.14407216819486	3.73250172940315
NEUROG3	4.25055328590313	4.81464526831877	3.18857479800787	6.12935453287169
NEXN	5.89095542413022	7.73419262740031	6.83426151110976	8.26828652791717
NEXN-AS1	6.46087818243796	3.28258784475559	2.81889401936533	6.38480223577106
NF1	6.34388884856094	4.74581687677277	6.60518452711452	7.1324617501381
NF2	7.47638333600131	7.5637115143465	7.58109580870513	7.51499636706441
NFAM1	7.16542367396278	7.15268038180311	8.49670698274361	7.6317143367154
NFASC	9.77592394764636	9.09348129560459	10.3862774760726	8.60988376559959
NFAT5	10.4704398805173	10.4301022717827	10.692579794586	9.19414247217202
NFATC1	7.37537243624015	7.32967416179208	6.63449616414119	7.63887198018191
NFATC2	5.11056758958926	5.89143992063537	6.21480012027427	7.97771800543633
NFATC2IP	8.60591918383455	9.51523394436275	10.0260488093989	9.23328847185747
NFATC3	6.67845743872332	8.53934414639026	8.61878467281856	8.00118066756411
NFATC4	7.8322132454906	6.98931406543343	7.92141752892306	8.08123735766298
NFE2	6.2106970494925	4.57824869555011	6.51207557535266	6.00356206291408
NFE2L1	11.6700479048611	11.3082874029264	11.3882022700111	10.9532903306965
NFE2L2	10.1766943664722	10.3068614903876	10.0907839563047	10.8649534596979
NFE2L3	6.94735828012579	5.9304827596208	7.09587786730008	7.31985296098213
NFE4	3.23226435604314	6.97068422082604	3.66413233549378	4.58968778001533
NFIA	10.9811002116309	11.3436493701401	11.7213418889566	11.1053082429234
NFIA-AS2	6.23419507952646	6.24879628594016	6.87303804622662	6.66532735561618
NFIB	10.4919383664718	10.9628443997548	11.1937368941892	10.9360490197723
NFIC	10.11874179	10.1961161607954	11.5581563350571	10.3603578582902
NFIL3	9.9138810710486	10.7482600540502	9.74513238374306	11.7117001420302
NFIX	9.19138997363519	9.90313912982194	10.3047742328085	9.91065154589203
NFKB1	9.99688669436637	9.56883924323159	9.81602820066331	10.058975194122
NFKB2	6.17817940659512	6.14623591863355	4.93736898144334	6.65038826260241
NFKBIA	10.7696483900241	11.0485075822281	11.1642569802014	11.5944835240436
NFKBIB	7.40435266133479	7.00010504070886	5.91703747245547	6.20433474233165
NFKBID	5.90237537030137	7.50918230781899	6.59289350973928	6.9900281350376
NFKBIE	8.55452259446639	8.4344351677276	8.20180229135038	8.97052407220534
NFKBIL1	4.47314107889545	5.44351453689401	5.1004115747847	6.16595247935224
NFKBIZ	8.51456196251297	8.88861420050203	7.70997416729402	9.13838982511072
NFRKB	7.9508459414346	7.78836365424936	7.10137965394928	8.13740871959819
NFS1	9.6830854006646	9.4662754960615	8.94545901060248	9.37901376281764
NFU1	11.0474881661378	11.5912369681842	11.0791144220455	11.6204135521144
NFX1	8.6654174380649	9.70388195034273	9.81654695779808	9.52632454363284
NFXL1	7.5996617306912	9.49259353858737	8.92090593080463	8.32383828405243
NFYA	7.5448180930771	7.95071193135768	8.14707300544475	7.8559283183277
NFYB	9.67261807771593	9.71902138326618	9.97319628994698	9.59046704848845
NFYC	8.28138272901434	9.06646631688044	9.1145811971668	8.1409758030899
NFYC-AS1	7.35211922564346	7.61850168164846	6.7130552869687	7.07195299736138
NGB	8.41534966017581	6.9891715397334	6.94277968827903	3.65060724748854
NGDN	10.1108063057897	10.9873099849176	10.2870737560091	10.466189513745
NGEF	10.8541749326091	7.96975885467297	5.72023566788811	7.9969110252292
NGF	7.21155906480704	4.93927770813951	5.78870445795885	6.29076655078906
NGFR	4.66943196824362	7.46019282194762	5.04056965917531	5.99862138008706
NGFRAP1	15.1597472586681	15.0346067780396	14.5536139310104	14.6276748318806
NGLY1	8.98845882997379	9.87017705324438	9.36965514674401	9.04167845216998
NGRN	12.9546905783648	12.9337515033335	12.6292998068402	12.2793379780259
NHEG1	4.68028381554487	6.47883084071862	6.77479873578853	3.96720927005608
NHLH1	5.07660620509159	5.06615303837283	6.50671571483762	9.37096366549311
NHLH2	6.71296510657268	9.57675714388786	9.16509132819465	8.84072250871885
NHLRC2	7.00049783803482	7.56343312171165	7.65167197851616	8.24173127912538
NHLRC3	7.03138458894665	8.32497037533768	8.00511277677308	8.62204009103929
NHLRC4	9.09011257013473	8.45661702332425	8.70879974911216	8.39599592031488
NHP2	11.873401922238	12.1278014180533	11.6550921890806	12.0052190935563
NHP2L1	10.0727351847136	10.5882334294021	10.32284847	8.66144839859489
NHS	7.81115692868993	7.84462996111538	6.43057361394572	8.56096412898019
NHSL1	8.75625288720213	8.70677793240562	7.65440057062358	8.44476018713542
NHSL2	4.65011748284474	7.17343134046982	6.50530644018908	7.12577188010587
NICN1	9.96514368376046	9.69948824843055	9.66969968520035	9.00279858783266
NID1	8.22331097964075	7.55691017994026	7.33927452553246	9.20743771544667
NID2	4.74774322865591	7.05196819894513	5.07580519842053	11.0218874965421
NIF3L1	9.87065213434642	10.6334276278348	9.92940806879604	10.3325957531141
NIFK	9.00371890779078	9.74658250317554	8.59867232960466	10.1725115918567
NIFK-AS1	9.07968046909613	8.43112422341613	8.9351259998915	9.06532649263353
NIM1K	10.5624705566684	9.1192379155574	9.38892208435031	9.28129806866731
NIN	8.52377142797418	9.1422556173937	8.89407404324417	9.19393192578996
NINJ1	10.3495445266185	9.39989472753672	9.28816716984402	10.6127652090315
NINJ2	7.86860255044747	7.94750756985144	10.0200306660781	8.1899732555964
NINL	8.75069019180099	10.3079162146502	10.9149981715813	8.28541141708316
NIP7	7.90391760522243	8.59610168949616	7.73204233358854	8.41409890136319
NIPA1	9.67760014894085	9.37578242986624	10.5882334294021	8.8849870597451
NIPA2	10.9497065741203	10.2138003109104	9.93500937900971	10.6269907246523
NIPAL2	9.18040486168837	8.52666436391131	8.42840994633857	7.84721757783589
NIPAL3	9.49081038483755	10.5691685165111	11.1169557953576	7.623905682
NIPAL4	7.60022673225539	5.24691040403915	8.84475594736811	5.30039511398487
NIPBL	8.55623383777764	9.33510185821534	9.23007728018319	10.2519483471475
NIPSNAP1	10.5154514708098	10.8380397488145	10.7252270404328	9.38687719534603
NIPSNAP3A	10.4744040071065	9.02389422817283	8.39443448566175	9.55183098690127
NIPSNAP3B	8.66407877814098	8.77313341322174	6.8612159404831	7.6855697699971
NISCH	12.2070171055448	12.6168092890589	13.0891945757361	10.6492276264138
NIT1	9.06563845407284	9.38825002866449	9.51811143442437	9.42715048389557
NIT2	10.3517135790581	9.11808264113089	8.30822537607611	10.4388193186832
NKAIN1	8.73498297625196	8.89789599306313	9.46123396813747	9.00019536964043
NKAIN2	8.92478885926154	8.52707886221406	9.73152978095594	6.92356759812773
NKAIN3	8.19068339443477	7.20097818433557	7.36731919437359	7.56241570644818
NKAIN4	10.8606317389635	8.62649030863712	7.61763023058855	8.13684758292347
NKAP	7.63573043619091	8.34184756769639	8.65394782317007	8.87320261910458
NKAPL	7.34008761224339	7.60304429456865	7.65089257907648	4.64392152496554
NKAPP1	3.51493469333292	6.3810202468408	7.85051474533159	7.98341772887601
NKD1	6.13345267682735	7.19323113464931	7.25823830893045	6.46074211233621
NKD2	6.11526951138871	6.42405704597605	6.61308116143235	5.01397875202536
NKG7	3.03598864231985	4.09546058982187	3.8932907253484	7.276544113
NKIRAS1	10.6054911618353	11.4637705932912	11.1710473758718	9.31228201281335
NKIRAS2	9.00047103322376	8.64515993721637	7.62538171813382	9.50550450118524
NKPD1	8.13620828525446	7.69008215846593	7.6979083408201	7.87752313747431
NKRF	10.1567079292845	10.1028292911871	10.1219669250414	9.24733266692078
NKTR	8.3566873945028	9.63341548661681	10.4187991702821	8.27138438426294
NKX1-1	5.39316390744365	5.44219696655387	4.29667901824446	4.51360410427086
NKX2-1	6.61396494890558	4.45135376437156	5.04835597394406	7.28419797360463
NKX2-1-AS1	5.07237189839858	4.45733729537958	3.40316517433803	4.22860320614195
NKX2-2	8.45291195434692	8.58150823483094	9.44235877556679	9.57953301850091
NKX2-3	3.96165777498992	3.79516290421182	5.84157257089878	2.31965083169361
NKX2-5	7.45223408789837	5.88711189049231	6.02749944011991	4.8795502671206
NKX2-8	6.80457807420102	4.90570930036148	6.3301791046839	5.84998461233499
NKX3-1	8.36775147989544	7.1060092187878	6.50151699071446	7.42703694688148
NKX3-2	6.75969994249253	3.12883153415959	6.91125978579902	7.86645599401282
NKX6-1	5.29029766520532	4.34778206854201	3.85702737723098	4.06548533076579
NKX6-2	7.99552311800344	5.48595167213175	5.18333700543523	7.11745258091255
NKX6-3	8.18522146064905	7.80195304576841	7.90038363368278	5.66179353405754
NLE1	7.1635979888808	6.12001413319637	8.23396451514082	6.81883308589638
NLGN1	9.22452041736382	10.6179115325543	9.99713139523143	9.21359538903122
NLGN2	9.10914396835932	8.690430434	9.24870271505254	8.4316825147474
NLGN3	6.48857833601327	7.40354701345157	7.19323113464931	5.59157123119546
NLGN4X	10.0697383937785	10.7537684383276	9.76370229802031	11.5769795070056
NLGN4Y	8.01114581470712	4.82453069723182	7.63478729333084	8.54020500212126
NLK	10.3719391431986	9.3456116912132	8.95499839220366	9.27751238806635
NLN	9.44696810167203	9.02136758103887	10.0690702057691	9.73874753210698
NLRC3	6.67653427923145	6.29435097912253	4.7207850117798	6.8393909434505
NLRC4	3.7648886675013	5.96918710298318	6.40949843417231	7.31112923013765
NLRC5	8.39329076916729	6.36007394189108	7.53387003013277	8.74981714949988
NLRP1	7.63539271717855	6.88356778341988	6.98100802298108	6.87758514960595
NLRP10	6.22007853694899	7.34106206957983	7.35024898692552	5.16859515530555
NLRP11	4.34473360903032	3.7595800289103	2.89345310928663	7.13837993408561
NLRP12	6.16999340111842	6.68482659412132	5.16971439022666	6.38846538001004
NLRP13	6.89990739198779	5.66304875645429	6.39248522600028	5.24037555353337
NLRP14	7.00738285507082	5.80493198962524	4.95547547651011	7.04739550063757
NLRP2	7.39894694336529	6.45968229180153	4.47775604507094	5.25045267555881
NLRP3	3.64292654604401	3.26550742221411	4.64566352562106	5.71314730007636
NLRP4	3.70109791300451	2.90996978882812	3.79362829065615	2.71874087880665
NLRP5	6.98560039136315	4.29667901824446	4.86262576859079	7.5172080503267
NLRP6	3.52417673712296	5.57680963774207	6.8093782730387	6.13875752926486
NLRP7	6.78464887537907	7.16131071748274	6.59185850508411	4.33862509060682
NLRP8	8.11349611488075	6.53779667442469	6.9055228285317	6.85974489976465
NLRP9	6.80000532415684	6.21122969772968	3.37572663830466	3.04992797516395
NLRX1	8.5982384822976	7.75239641548197	7.57793425800267	8.09746868419231
NMB	11.0886768290858	8.37341339351344	8.65510204090552	11.023890282396
NMBR	4.57324515637634	3.4769376930841	7.49013347545862	5.67213829893354
NMD3	10.8016970358498	11.2353115075766	10.5952929821203	11.202120405597
NME1	11.9286753759835	11.6178696768348	11.2231791173824	12.0441672453816
NME3	8.79753751241828	9.43020728294131	10.0682385182071	8.30928484582157
NME4	9.91042095894592	9.71021659002869	10.3464792428049	10.061062616466
NME5	10.1868184721184	9.65499743608415	9.02179699522041	8.33565234890342
NME6	8.4874021062194	8.87063642709396	8.32873330517805	8.64717823937658
NME7	13.4863536251646	13.943355400637	13.9586313616008	11.94110963
NME8	2.7984611139918	3.57250007610004	2.60799353788534	4.033933727
NME9	6.44139970853961	6.8353318220214	6.50835291592435	6.88166396117151
NMI	9.16947003066277	7.92469756258829	7.53607046422559	10.6903854433125
NMNAT1	7.22618278215319	7.26539705169214	6.56846797673567	7.89070047387125
NMNAT2	10.0880755208276	10.8188074840019	10.6542931709131	7.85299441305774
NMNAT3	8.21484837251713	7.97061588022655	8.53226554418064	6.87200910972157
NMRAL1	9.55709900911633	9.209991208	9.2989353732572	9.25130934438896
NMRK1	9.57819371220553	10.4489606998946	10.0407513895831	9.22708445988026
NMRK2	7.17086741051837	6.81156160057832	7.04050657805954	3.12846076195607
NMT1	10.0162252652304	9.47531927973782	9.2699942535912	10.414394639499
NMT2	8.54628009141755	9.21382562712509	8.57476713070548	8.45349490402873
NMU	6.843710596	4.53141675057283	4.25541660751912	8.44998943675794
NMUR1	5.07731035568662	5.98288356158468	4.50715812606043	4.36725008195845
NMUR2	8.07710030576362	6.53999967255686	8.11768525712532	7.65057854989321
NNAT	10.9223508807129	10.11874179	9.7182270846786	6.60801104652841
